route,noise,score,trace_attr_url,reporter_url
San Francisco Museum of Modern Art_to_PIER 39,0.0,0.637931034483,http://valhalla:8002/trace_attributes?json=%7B%22trace_options%22%3A%7B%22turn_penalty_factor%22%3A500%7D%2C%22shape_match%22%3A%22map_snap%22%2C%22encoded_polyline%22%3A%22s~fagAlzwmhFiMbQoIzK%7DO~SgTdZwCdE%7DTb%5BwNbQqAzAeAl%40cA%5C%5CcAN%7BBLmIl%40e%40%3Fm%40N%7D%40%3FeEl%40cBLmDl%40q%5C%5CdEc%5C%5CvD%7BZvDkFj%40%7DUhCc%5BvD_%5DdEyb%40bF%7BUxBuD%5EoYfD%7BA%5C%5CkPhBoD%5C%5Cs%40N_%40%3Fww%40%7CJkZfDiXfDkAL%7BA%5E%7DTfCoMzAoI%7C%40qC%5C%5C_D%5C%5Cwq%40~HuJjAsQxBuJlA%7BKhBy%5BvD%7BUvCwDOmEaq%40uE_r%40sAoTqBc%5BuEms%40kz%40%7CJcy%40lJq%7B%40jKwXxCq%5C%5CdEus%40nIwD%5C%5CoC%5C%5Ccp%40pHiC%5C%5CuD%5C%5Cmo%40~HuDNyC%5C%5CqBNiG%5C%5CcBNaHl%40wb%40%60q%40wNdZwC%60HgT%60g%40yG%60Qu%40hCqBpGkPxa%40yHnSqBbGaB~Hm%40tEcBxM_Odd%40kPzi%40m%40hCu%40dFsErEsAzAm%40%7C%40_%40jAUjAiBl%5E%22%2C%22costing%22%3A%22auto%22%2C%22directions_options%22%3A%7B%22units%22%3A%22kilometers%22%7D%7D,http://reporter:8003/report?json=%7B%22uuid%22%3A%22999999%22%2C%22trace%22%3A%5B%7B%22lat%22%3A37.785594%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.401207%2C%22time%22%3A1496179301.633825%7D%2C%7B%22lat%22%3A37.785823%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.401497%2C%22time%22%3A1496179304%7D%2C%7B%22lat%22%3A37.785991%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.401703%2C%22time%22%3A1496179306%7D%2C%7B%22lat%22%3A37.786262%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.402039%2C%22time%22%3A1496179309%7D%2C%7B%22lat%22%3A37.786602%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.402474%2C%22time%22%3A1496179312%7D%2C%7B%22lat%22%3A37.786678%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.402573%2C%22time%22%3A1496179313%7D%2C%7B%22lat%22%3A37.787029%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403023%2C%22time%22%3A1496179317%7D%2C%7B%22lat%22%3A37.787673%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403435%2C%22time%22%3A1496179322%7D%2C%7B%22lat%22%3A37.787826%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403466%2C%22time%22%3A1496179323%7D%2C%7B%22lat%22%3A37.787876%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403473%2C%22time%22%3A1496179323%7D%2C%7B%22lat%22%3A37.787963%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403496%2C%22time%22%3A1496179324%7D%2C%7B%22lat%22%3A37.788436%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403595%2C%22time%22%3A1496179327%7D%2C%7B%22lat%22%3A37.788902%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403687%2C%22time%22%3A1496179330%7D%2C%7B%22lat%22%3A37.789348%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403779%2C%22time%22%3A1496179333%7D%2C%7B%22lat%22%3A37.789466%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403801%2C%22time%22%3A1496179334%7D%2C%7B%22lat%22%3A37.789833%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.40387%2C%22time%22%3A1496179337%7D%2C%7B%22lat%22%3A37.790283%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403962%2C%22time%22%3A1496179340%7D%2C%7B%22lat%22%3A37.790763%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.404061%2C%22time%22%3A1496179343%7D%2C%7B%22lat%22%3A37.791336%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.404175%2C%22time%22%3A1496179347%7D%2C%7B%22lat%22%3A37.791702%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.404236%2C%22time%22%3A1496179350%7D%2C%7B%22lat%22%3A37.792263%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.404351%2C%22time%22%3A1496179354%7D%2C%7B%22lat%22%3A37.792655%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.404427%2C%22time%22%3A1496179357%7D%2C%7B%22lat%22%3A37.793579%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.404618%2C%22time%22%3A1496179364%7D%2C%7B%22lat%22%3A37.794017%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.404702%2C%22time%22%3A1496179367%7D%2C%7B%22lat%22%3A37.79446%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.404793%2C%22time%22%3A1496179370%7D%2C%7B%22lat%22%3A37.794857%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.404877%2C%22time%22%3A1496179373%7D%2C%7B%22lat%22%3A37.795089%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.404923%2C%22time%22%3A1496179375%7D%2C%7B%22lat%22%3A37.79533%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.404969%2C%22time%22%3A1496179377%7D%2C%7B%22lat%22%3A37.796222%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.405144%2C%22time%22%3A1496179383%7D%2C%7B%22lat%22%3A37.796409%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.405182%2C%22time%22%3A1496179384%7D%2C%7B%22lat%22%3A37.796894%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.405282%2C%22time%22%3A1496179387%7D%2C%7B%22lat%22%3A37.7971%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.405335%2C%22time%22%3A1496179389%7D%2C%7B%22lat%22%3A37.797561%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.405427%2C%22time%22%3A1496179393%7D%2C%7B%22lat%22%3A37.798019%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.405495%2C%22time%22%3A1496179397%7D%2C%7B%22lat%22%3A37.798122%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.404694%2C%22time%22%3A1496179401%7D%2C%7B%22lat%22%3A37.798229%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403878%2C%22time%22%3A1496179406%7D%2C%7B%22lat%22%3A37.798271%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403534%2C%22time%22%3A1496179408%7D%2C%7B%22lat%22%3A37.798328%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403084%2C%22time%22%3A1496179411%7D%2C%7B%22lat%22%3A37.798435%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.402245%2C%22time%22%3A1496179416%7D%2C%7B%22lat%22%3A37.799385%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.402436%2C%22time%22%3A1496179426%7D%2C%7B%22lat%22%3A37.800315%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.402619%2C%22time%22%3A1496179435%7D%2C%7B%22lat%22%3A37.801284%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.402817%2C%22time%22%3A1496179443%7D%2C%7B%22lat%22%3A37.802169%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.402993%2C%22time%22%3A1496179450%7D%2C%7B%22lat%22%3A37.803104%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403176%2C%22time%22%3A1496179458%7D%2C%7B%22lat%22%3A37.804031%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403359%2C%22time%22%3A1496179465%7D%2C%7B%22lat%22%3A37.804897%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403534%2C%22time%22%3A1496179472%7D%2C%7B%22lat%22%3A37.804988%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403542%2C%22time%22%3A1496179473%7D%2C%7B%22lat%22%3A37.805122%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403565%2C%22time%22%3A1496179474%7D%2C%7B%22lat%22%3A37.80545%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.403611%2C%22time%22%3A1496179477%7D%2C%7B%22lat%22%3A37.806022%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.404412%2C%22time%22%3A1496179484%7D%2C%7B%22lat%22%3A37.806274%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.404847%2C%22time%22%3A1496179488%7D%2C%7B%22lat%22%3A37.80635%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.404992%2C%22time%22%3A1496179489%7D%2C%7B%22lat%22%3A37.80669%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.405633%2C%22time%22%3A1496179494%7D%2C%7B%22lat%22%3A37.806831%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.405922%2C%22time%22%3A1496179495%7D%2C%7B%22lat%22%3A37.806858%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.405991%2C%22time%22%3A1496179495%7D%2C%7B%22lat%22%3A37.807193%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.406685%2C%22time%22%3A1496179498%7D%2C%7B%22lat%22%3A37.80735%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.407013%2C%22time%22%3A1496179500%7D%2C%7B%22lat%22%3A37.807456%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.407303%2C%22time%22%3A1496179501%7D%2C%7B%22lat%22%3A37.807529%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.407647%2C%22time%22%3A1496179503%7D%2C%7B%22lat%22%3A37.808086%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.408997%2C%22time%22%3A1496179513%7D%2C%7B%22lat%22%3A37.808113%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.409112%2C%22time%22%3A1496179514%7D%2C%7B%22lat%22%3A37.808364%2C%22accuracy%22%3A0.0%2C%22lon%22%3A-122.409874%2C%22time%22%3A1496179528%7D%5D%7D
San Francisco Museum of Modern Art_to_PIER 39,0.011,0.5,http://valhalla:8002/trace_attributes?json=%7B%22trace_options%22%3A%7B%22turn_penalty_factor%22%3A500%7D%2C%22shape_match%22%3A%22map_snap%22%2C%22encoded_polyline%22%3A%22s~fagAlzwmhFiMbQoIzK%7DO~SgTdZwCdE%7DTb%5BwNbQqAzAeAl%40cA%5C%5CcAN%7BBLmIl%40e%40%3Fm%40N%7D%40%3FeEl%40cBLmDl%40q%5C%5CdEc%5C%5CvD%7BZvDkFj%40%7DUhCc%5BvD_%5DdEyb%40bF%7BUxBuD%5EoYfD%7BA%5C%5CkPhBoD%5C%5Cs%40N_%40%3Fww%40%7CJkZfDiXfDkAL%7BA%5E%7DTfCoMzAoI%7C%40qC%5C%5C_D%5C%5Cwq%40~HuJjAsQxBuJlA%7BKhBy%5BvD%7BUvCwDOmEaq%40uE_r%40sAoTqBc%5BuEms%40kz%40%7CJcy%40lJq%7B%40jKwXxCq%5C%5CdEus%40nIwD%5C%5CoC%5C%5Ccp%40pHiC%5C%5CuD%5C%5Cmo%40~HuDNyC%5C%5CqBNiG%5C%5CcBNaHl%40wb%40%60q%40wNdZwC%60HgT%60g%40yG%60Qu%40hCqBpGkPxa%40yHnSqBbGaB~Hm%40tEcBxM_Odd%40kPzi%40m%40hCu%40dFsErEsAzAm%40%7C%40_%40jAUjAiBl%5E%22%2C%22costing%22%3A%22auto%22%2C%22directions_options%22%3A%7B%22units%22%3A%22kilometers%22%7D%7D,http://reporter:8003/report?json=%7B%22uuid%22%3A%22999999%22%2C%22trace%22%3A%5B%7B%22lat%22%3A37.785594%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.401207%2C%22time%22%3A1496179301.910867%7D%2C%7B%22lat%22%3A37.7857540705719%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40150415867714%2C%22time%22%3A1496179304%7D%2C%7B%22lat%22%3A37.78612373647175%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40163705948942%2C%22time%22%3A1496179306%7D%2C%7B%22lat%22%3A37.78631518444622%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40197578429706%2C%22time%22%3A1496179309%7D%2C%7B%22lat%22%3A37.78654713264754%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40244689863158%2C%22time%22%3A1496179312%7D%2C%7B%22lat%22%3A37.78692926030409%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40273822326745%2C%22time%22%3A1496179313%7D%2C%7B%22lat%22%3A37.78707000792354%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40280593687451%2C%22time%22%3A1496179317%7D%2C%7B%22lat%22%3A37.78752891864718%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40341513871856%2C%22time%22%3A1496179322%7D%2C%7B%22lat%22%3A37.787908281864496%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40334876656459%2C%22time%22%3A1496179323%7D%2C%7B%22lat%22%3A37.78788253914472%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40340193476847%2C%22time%22%3A1496179323%7D%2C%7B%22lat%22%3A37.78802987072233%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.4035240808738%2C%22time%22%3A1496179324%7D%2C%7B%22lat%22%3A37.78853379060336%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40373256084266%2C%22time%22%3A1496179327%7D%2C%7B%22lat%22%3A37.789034652218646%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.4036588372095%2C%22time%22%3A1496179330%7D%2C%7B%22lat%22%3A37.78940405722321%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40376995602303%2C%22time%22%3A1496179333%7D%2C%7B%22lat%22%3A37.789605039458216%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40378396817489%2C%22time%22%3A1496179334%7D%2C%7B%22lat%22%3A37.7895916982736%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40398481033438%2C%22time%22%3A1496179337%7D%2C%7B%22lat%22%3A37.790504284925895%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40394237905865%2C%22time%22%3A1496179340%7D%2C%7B%22lat%22%3A37.79078604752114%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.4039434841447%2C%22time%22%3A1496179343%7D%2C%7B%22lat%22%3A37.79124474907852%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40417358654975%2C%22time%22%3A1496179347%7D%2C%7B%22lat%22%3A37.79176696259958%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40431590518487%2C%22time%22%3A1496179350%7D%2C%7B%22lat%22%3A37.79224258876502%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40427988903542%2C%22time%22%3A1496179354%7D%2C%7B%22lat%22%3A37.7926248034762%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.4045356719486%2C%22time%22%3A1496179357%7D%2C%7B%22lat%22%3A37.793742981231695%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40463101540026%2C%22time%22%3A1496179364%7D%2C%7B%22lat%22%3A37.794122038407984%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.4047507752353%2C%22time%22%3A1496179367%7D%2C%7B%22lat%22%3A37.794457064891525%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40489990845266%2C%22time%22%3A1496179370%7D%2C%7B%22lat%22%3A37.79498188591452%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40485974955801%2C%22time%22%3A1496179373%7D%2C%7B%22lat%22%3A37.79511580559704%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40502158799252%2C%22time%22%3A1496179375%7D%2C%7B%22lat%22%3A37.795223308017796%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.404855432477%2C%22time%22%3A1496179377%7D%2C%7B%22lat%22%3A37.796259799350544%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.4051876311405%2C%22time%22%3A1496179383%7D%2C%7B%22lat%22%3A37.79641835072699%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40522924001148%2C%22time%22%3A1496179384%7D%2C%7B%22lat%22%3A37.79685135669877%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40521586881067%2C%22time%22%3A1496179387%7D%2C%7B%22lat%22%3A37.79693373996101%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.4054554805067%2C%22time%22%3A1496179389%7D%2C%7B%22lat%22%3A37.79736985742268%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40535650737574%2C%22time%22%3A1496179393%7D%2C%7B%22lat%22%3A37.79812422016697%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40569104703991%2C%22time%22%3A1496179397%7D%2C%7B%22lat%22%3A37.79815115760303%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40473148615281%2C%22time%22%3A1496179401%7D%2C%7B%22lat%22%3A37.79818576042909%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40377052973261%2C%22time%22%3A1496179406%7D%2C%7B%22lat%22%3A37.79838616013383%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40361398119269%2C%22time%22%3A1496179408%7D%2C%7B%22lat%22%3A37.79838549698942%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40311728494677%2C%22time%22%3A1496179411%7D%2C%7B%22lat%22%3A37.798384836582116%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40237362161783%2C%22time%22%3A1496179416%7D%2C%7B%22lat%22%3A37.79935412275599%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40233813949204%2C%22time%22%3A1496179426%7D%2C%7B%22lat%22%3A37.80026727205705%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40235326619491%2C%22time%22%3A1496179435%7D%2C%7B%22lat%22%3A37.80123685228534%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40275698940914%2C%22time%22%3A1496179443%7D%2C%7B%22lat%22%3A37.80187819633364%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40302640838483%2C%22time%22%3A1496179450%7D%2C%7B%22lat%22%3A37.802971904475335%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40306666546955%2C%22time%22%3A1496179458%7D%2C%7B%22lat%22%3A37.80398179074772%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40325511086651%2C%22time%22%3A1496179465%7D%2C%7B%22lat%22%3A37.80474565899676%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40359503256495%2C%22time%22%3A1496179472%7D%2C%7B%22lat%22%3A37.80502282330226%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40363791904844%2C%22time%22%3A1496179473%7D%2C%7B%22lat%22%3A37.80511230784401%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.4035786228907%2C%22time%22%3A1496179474%7D%2C%7B%22lat%22%3A37.8054758843413%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.4035500411538%2C%22time%22%3A1496179477%7D%2C%7B%22lat%22%3A37.806136725004244%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.4044651561047%2C%22time%22%3A1496179484%7D%2C%7B%22lat%22%3A37.8062722238368%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40500197479894%2C%22time%22%3A1496179488%7D%2C%7B%22lat%22%3A37.80624642344175%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40489247612487%2C%22time%22%3A1496179489%7D%2C%7B%22lat%22%3A37.806661591910554%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40557238890969%2C%22time%22%3A1496179494%7D%2C%7B%22lat%22%3A37.80674875883222%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40587935417955%2C%22time%22%3A1496179495%7D%2C%7B%22lat%22%3A37.80679232746567%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40602915637447%2C%22time%22%3A1496179495%7D%2C%7B%22lat%22%3A37.80719348722362%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40671092151551%2C%22time%22%3A1496179498%7D%2C%7B%22lat%22%3A37.80748403545888%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40685493656687%2C%22time%22%3A1496179500%7D%2C%7B%22lat%22%3A37.807520289213016%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40746847463068%2C%22time%22%3A1496179501%7D%2C%7B%22lat%22%3A37.807469681904195%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40749409958609%2C%22time%22%3A1496179503%7D%2C%7B%22lat%22%3A37.808245867625416%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40918433137828%2C%22time%22%3A1496179513%7D%2C%7B%22lat%22%3A37.80824092666906%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40901922327896%2C%22time%22%3A1496179514%7D%2C%7B%22lat%22%3A37.8084051413374%2C%22accuracy%22%3A5%2C%22lon%22%3A-122.40987658716153%2C%22time%22%3A1496179528%7D%5D%7D
